date,family,store_nbr,city,store_type,is_holiday,is_payday,is_weekend,units_sold,line_items,day_of_week,month_name,year_month,earthquake_window
2015-01-07,DELI,5,Machala,E,False,0,0,12.0,2,Wednesday,January,2015-01,0
2015-01-07,GROCERY I,6,Manta,A,False,0,0,78.0,7,Wednesday,January,2015-01,0
2015-01-07,BEVERAGES,6,Manta,A,False,0,0,46.0,7,Wednesday,January,2015-01,0
2015-01-07,PRODUCE,6,Manta,A,False,0,0,45.924,7,Wednesday,January,2015-01,0
2015-01-07,CLEANING,6,Manta,A,False,0,0,30.0,4,Wednesday,January,2015-01,0
2015-01-07,DAIRY,6,Manta,A,False,0,0,24.0,4,Wednesday,January,2015-01,0
2015-01-07,BREAD/BAKERY,6,Manta,A,False,0,0,5.0,2,Wednesday,January,2015-01,0
2015-01-07,DELI,6,Manta,A,False,0,0,3.0,1,Wednesday,January,2015-01,0
2015-01-08,GROCERY I,1,Quito,A,False,0,0,224.0,10,Thursday,January,2015-01,0
2015-01-08,BEVERAGES,1,Quito,A,False,0,0,71.0,6,Thursday,January,2015-01,0
2015-01-08,PRODUCE,1,Quito,A,False,0,0,46.0,5,Thursday,January,2015-01,0
2015-01-08,CLEANING,1,Quito,A,False,0,0,8.0,2,Thursday,January,2015-01,0
2015-01-08,DAIRY,1,Quito,A,False,0,0,25.475,2,Thursday,January,2015-01,0
2015-01-08,BREAD/BAKERY,1,Quito,A,False,0,0,25.0,4,Thursday,January,2015-01,0
2015-01-08,DELI,1,Quito,A,False,0,0,3.0,2,Thursday,January,2015-01,0
2015-01-08,GROCERY I,2,Guayaquil,B,False,0,0,196.0,8,Thursday,January,2015-01,0
2015-01-08,BEVERAGES,2,Guayaquil,B,False,0,0,185.0,10,Thursday,January,2015-01,0
2015-01-08,PRODUCE,2,Guayaquil,B,False,0,0,41.0,4,Thursday,January,2015-01,0
2015-01-08,CLEANING,2,Guayaquil,B,False,0,0,31.0,4,Thursday,January,2015-01,0
2015-01-08,DAIRY,2,Guayaquil,B,False,0,0,26.0,3,Thursday,January,2015-01,0
2015-01-08,BREAD/BAKERY,2,Guayaquil,B,False,0,0,20.0,2,Thursday,January,2015-01,0
2015-01-08,DELI,2,Guayaquil,B,False,0,0,10.0,2,Thursday,January,2015-01,0
2015-01-08,GROCERY I,3,Cuenca,C,False,0,0,100.0,6,Thursday,January,2015-01,0
2015-01-08,BEVERAGES,3,Cuenca,C,False,0,0,82.0,6,Thursday,January,2015-01,0
2015-01-08,PRODUCE,3,Cuenca,C,False,0,0,69.0,5,Thursday,January,2015-01,0
2015-01-08,CLEANING,3,Cuenca,C,False,0,0,13.0,2,Thursday,January,2015-01,0
2015-01-08,DAIRY,3,Cuenca,C,False,0,0,38.0,5,Thursday,January,2015-01,0
2015-01-08,BREAD/BAKERY,3,Cuenca,C,False,0,0,8.0,2,Thursday,January,2015-01,0
2015-01-08,GROCERY I,4,Ambato,D,False,0,0,354.0,12,Thursday,January,2015-01,0
2015-01-08,BEVERAGES,4,Ambato,D,False,0,0,148.0,9,Thursday,January,2015-01,0
2015-01-08,PRODUCE,4,Ambato,D,False,0,0,116.275,7,Thursday,January,2015-01,0
2015-01-08,CLEANING,4,Ambato,D,False,0,0,33.0,4,Thursday,January,2015-01,0
2015-01-08,DAIRY,4,Ambato,D,False,0,0,55.370999999999995,4,Thursday,January,2015-01,0
2015-01-08,BREAD/BAKERY,4,Ambato,D,False,0,0,26.0,3,Thursday,January,2015-01,0
2015-01-08,DELI,4,Ambato,D,False,0,0,9.0,1,Thursday,January,2015-01,0
2015-01-08,EGGS,4,Ambato,D,False,0,0,1.0,1,Thursday,January,2015-01,0
2015-01-08,GROCERY I,5,Machala,E,False,0,0,298.0,12,Thursday,January,2015-01,0
2015-01-08,BEVERAGES,5,Machala,E,False,0,0,67.0,5,Thursday,January,2015-01,0
2015-01-08,PRODUCE,5,Machala,E,False,0,0,104.0,6,Thursday,January,2015-01,0
2015-01-08,CLEANING,5,Machala,E,False,0,0,61.0,4,Thursday,January,2015-01,0
2015-01-08,DAIRY,5,Machala,E,False,0,0,55.0,4,Thursday,January,2015-01,0
2015-01-08,BREAD/BAKERY,5,Machala,E,False,0,0,17.0,2,Thursday,January,2015-01,0
2015-01-08,DELI,5,Machala,E,False,0,0,5.866,1,Thursday,January,2015-01,0
2015-01-08,GROCERY I,6,Manta,A,False,0,0,154.0,10,Thursday,January,2015-01,0
2015-01-08,BEVERAGES,6,Manta,A,False,0,0,61.0,6,Thursday,January,2015-01,0
2015-01-08,PRODUCE,6,Manta,A,False,0,0,42.0,6,Thursday,January,2015-01,0
2015-01-08,CLEANING,6,Manta,A,False,0,0,4.0,1,Thursday,January,2015-01,0
2015-01-08,DAIRY,6,Manta,A,False,0,0,21.0,3,Thursday,January,2015-01,0
2015-01-08,BREAD/BAKERY,6,Manta,A,False,0,0,11.446,4,Thursday,January,2015-01,0
2015-01-08,DELI,6,Manta,A,False,0,0,5.0,2,Thursday,January,2015-01,0
2015-01-09,GROCERY I,1,Quito,A,False,0,0,269.0,8,Friday,January,2015-01,0
2015-01-09,BEVERAGES,1,Quito,A,False,0,0,86.0,6,Friday,January,2015-01,0
2015-01-09,PRODUCE,1,Quito,A,False,0,0,51.0,4,Friday,January,2015-01,0
2015-01-09,CLEANING,1,Quito,A,False,0,0,32.0,4,Friday,January,2015-01,0
2015-01-09,DAIRY,1,Quito,A,False,0,0,68.0,5,Friday,January,2015-01,0
2015-01-09,BREAD/BAKERY,1,Quito,A,False,0,0,15.0,2,Friday,January,2015-01,0
2015-01-09,EGGS,1,Quito,A,False,0,0,1.0,1,Friday,January,2015-01,0
2015-01-09,GROCERY I,2,Guayaquil,B,False,0,0,246.0,8,Friday,January,2015-01,0
2015-01-09,BEVERAGES,2,Guayaquil,B,False,0,0,83.0,6,Friday,January,2015-01,0
2015-01-09,PRODUCE,2,Guayaquil,B,False,0,0,70.0,3,Friday,January,2015-01,0
2015-01-09,CLEANING,2,Guayaquil,B,False,0,0,20.0,1,Friday,January,2015-01,0
2015-01-09,DAIRY,2,Guayaquil,B,False,0,0,36.0,2,Friday,January,2015-01,0
2015-01-09,BREAD/BAKERY,2,Guayaquil,B,False,0,0,11.959,3,Friday,January,2015-01,0
2015-01-09,GROCERY I,3,Cuenca,C,False,0,0,221.0,8,Friday,January,2015-01,0
2015-01-09,BEVERAGES,3,Cuenca,C,False,0,0,140.0,10,Friday,January,2015-01,0
2015-01-09,PRODUCE,3,Cuenca,C,False,0,0,174.96,8,Friday,January,2015-01,0
2015-01-09,CLEANING,3,Cuenca,C,False,0,0,54.0,3,Friday,January,2015-01,0
2015-01-09,DAIRY,3,Cuenca,C,False,0,0,54.777,4,Friday,January,2015-01,0
2015-01-09,BREAD/BAKERY,3,Cuenca,C,False,0,0,18.643,3,Friday,January,2015-01,0
2015-01-09,DELI,3,Cuenca,C,False,0,0,5.0,2,Friday,January,2015-01,0
2015-01-09,GROCERY I,4,Ambato,D,False,0,0,340.0,10,Friday,January,2015-01,0
2015-01-09,BEVERAGES,4,Ambato,D,False,0,0,228.0,7,Friday,January,2015-01,0
2015-01-09,PRODUCE,4,Ambato,D,False,0,0,80.485,5,Friday,January,2015-01,0
2015-01-09,CLEANING,4,Ambato,D,False,0,0,45.0,2,Friday,January,2015-01,0
2015-01-09,DAIRY,4,Ambato,D,False,0,0,53.0,3,Friday,January,2015-01,0
2015-01-09,BREAD/BAKERY,4,Ambato,D,False,0,0,30.084,3,Friday,January,2015-01,0
2015-01-09,DELI,4,Ambato,D,False,0,0,3.0,1,Friday,January,2015-01,0
2015-01-09,GROCERY I,5,Machala,E,False,0,0,479.0,11,Friday,January,2015-01,0
2015-01-09,BEVERAGES,5,Machala,E,False,0,0,180.0,7,Friday,January,2015-01,0
2015-01-09,PRODUCE,5,Machala,E,False,0,0,88.353,5,Friday,January,2015-01,0
2015-01-09,CLEANING,5,Machala,E,False,0,0,60.0,2,Friday,January,2015-01,0
2015-01-09,DAIRY,5,Machala,E,False,0,0,51.416,3,Friday,January,2015-01,0
2015-01-09,BREAD/BAKERY,5,Machala,E,False,0,0,44.0,5,Friday,January,2015-01,0
2015-01-09,DELI,5,Machala,E,False,0,0,4.271,1,Friday,January,2015-01,0
2015-01-09,GROCERY I,6,Manta,A,False,0,0,156.0,13,Friday,January,2015-01,0
2015-01-09,BEVERAGES,6,Manta,A,False,0,0,68.0,7,Friday,January,2015-01,0
2015-01-09,PRODUCE,6,Manta,A,False,0,0,24.0,4,Friday,January,2015-01,0
2015-01-09,CLEANING,6,Manta,A,False,0,0,28.0,4,Friday,January,2015-01,0
2015-01-09,DAIRY,6,Manta,A,False,0,0,17.0,3,Friday,January,2015-01,0
2015-01-09,BREAD/BAKERY,6,Manta,A,False,0,0,16.41,3,Friday,January,2015-01,0
2015-01-09,DELI,6,Manta,A,False,0,0,4.432,1,Friday,January,2015-01,0
2015-01-09,EGGS,6,Manta,A,False,0,0,1.0,1,Friday,January,2015-01,0
2015-01-10,GROCERY I,1,Quito,A,False,0,1,325.0,11,Saturday,January,2015-01,0
2015-01-10,BEVERAGES,1,Quito,A,False,0,1,87.0,6,Saturday,January,2015-01,0
2015-01-10,PRODUCE,1,Quito,A,False,0,1,81.469,2,Saturday,January,2015-01,0
2015-01-10,CLEANING,1,Quito,A,False,0,1,64.0,4,Saturday,January,2015-01,0
2015-01-10,DAIRY,1,Quito,A,False,0,1,102.12799999999999,4,Saturday,January,2015-01,0
2015-01-10,BREAD/BAKERY,1,Quito,A,False,0,1,12.0,2,Saturday,January,2015-01,0
2015-01-10,DELI,1,Quito,A,False,0,1,21.458,2,Saturday,January,2015-01,0
2015-01-10,GROCERY I,2,Guayaquil,B,False,0,1,267.0,8,Saturday,January,2015-01,0
2015-01-10,BEVERAGES,2,Guayaquil,B,False,0,1,73.0,5,Saturday,January,2015-01,0
2015-01-10,PRODUCE,2,Guayaquil,B,False,0,1,64.273,4,Saturday,January,2015-01,0
2015-01-10,CLEANING,2,Guayaquil,B,False,0,1,56.0,2,Saturday,January,2015-01,0
2015-01-10,DAIRY,2,Guayaquil,B,False,0,1,64.34100000000001,4,Saturday,January,2015-01,0
2015-01-10,BREAD/BAKERY,2,Guayaquil,B,False,0,1,41.538,4,Saturday,January,2015-01,0
2015-01-10,DELI,2,Guayaquil,B,False,0,1,6.0,1,Saturday,January,2015-01,0
2015-01-10,GROCERY I,3,Cuenca,C,False,0,1,467.0,13,Saturday,January,2015-01,0
2015-01-10,BEVERAGES,3,Cuenca,C,False,0,1,122.0,7,Saturday,January,2015-01,0
2015-01-10,PRODUCE,3,Cuenca,C,False,0,1,85.6,4,Saturday,January,2015-01,0
2015-01-10,CLEANING,3,Cuenca,C,False,0,1,58.0,4,Saturday,January,2015-01,0
2015-01-10,DAIRY,3,Cuenca,C,False,0,1,19.467,2,Saturday,January,2015-01,0
2015-01-10,BREAD/BAKERY,3,Cuenca,C,False,0,1,19.0,3,Saturday,January,2015-01,0
2015-01-10,DELI,3,Cuenca,C,False,0,1,14.0,2,Saturday,January,2015-01,0
2015-01-10,EGGS,3,Cuenca,C,False,0,1,1.0,1,Saturday,January,2015-01,0
2015-01-10,GROCERY I,4,Ambato,D,False,0,1,502.0,11,Saturday,January,2015-01,0
2015-01-10,BEVERAGES,4,Ambato,D,False,0,1,213.0,8,Saturday,January,2015-01,0
2015-01-10,PRODUCE,4,Ambato,D,False,0,1,93.0,3,Saturday,January,2015-01,0
2015-01-10,CLEANING,4,Ambato,D,False,0,1,60.0,3,Saturday,January,2015-01,0
2015-01-10,DAIRY,4,Ambato,D,False,0,1,178.027,4,Saturday,January,2015-01,0
2015-01-10,BREAD/BAKERY,4,Ambato,D,False,0,1,25.0,2,Saturday,January,2015-01,0
2015-01-10,DELI,4,Ambato,D,False,0,1,3.0,1,Saturday,January,2015-01,0
2015-01-10,GROCERY I,5,Machala,E,False,0,1,333.0,9,Saturday,January,2015-01,0
2015-01-10,BEVERAGES,5,Machala,E,False,0,1,258.0,9,Saturday,January,2015-01,0
2015-01-10,PRODUCE,5,Machala,E,False,0,1,112.247,5,Saturday,January,2015-01,0
2015-01-10,CLEANING,5,Machala,E,False,0,1,59.0,5,Saturday,January,2015-01,0
2015-01-10,DAIRY,5,Machala,E,False,0,1,74.0,2,Saturday,January,2015-01,0
2015-01-10,BREAD/BAKERY,5,Machala,E,False,0,1,51.0,3,Saturday,January,2015-01,0
2015-01-10,DELI,5,Machala,E,False,0,1,8.376,1,Saturday,January,2015-01,0
2015-01-10,GROCERY I,6,Manta,A,False,0,1,218.0,11,Saturday,January,2015-01,0
2015-01-10,BEVERAGES,6,Manta,A,False,0,1,125.0,8,Saturday,January,2015-01,0
2015-01-10,PRODUCE,6,Manta,A,False,0,1,48.531,4,Saturday,January,2015-01,0
2015-01-10,CLEANING,6,Manta,A,False,0,1,43.0,2,Saturday,January,2015-01,0
2015-01-10,DAIRY,6,Manta,A,False,0,1,36.0,4,Saturday,January,2015-01,0
2015-01-10,BREAD/BAKERY,6,Manta,A,False,0,1,14.0,2,Saturday,January,2015-01,0
2015-01-10,DELI,6,Manta,A,False,0,1,2.0,1,Saturday,January,2015-01,0
2015-01-11,GROCERY I,1,Quito,A,False,0,1,180.0,7,Sunday,January,2015-01,0
2015-01-11,BEVERAGES,1,Quito,A,False,0,1,77.0,4,Sunday,January,2015-01,0
2015-01-11,PRODUCE,1,Quito,A,False,0,1,80.27799999999999,5,Sunday,January,2015-01,0
2015-01-11,CLEANING,1,Quito,A,False,0,1,51.0,3,Sunday,January,2015-01,0
2015-01-11,DAIRY,1,Quito,A,False,0,1,59.609,3,Sunday,January,2015-01,0
2015-01-11,BREAD/BAKERY,1,Quito,A,False,0,1,24.0,2,Sunday,January,2015-01,0
2015-01-11,DELI,1,Quito,A,False,0,1,13.0,2,Sunday,January,2015-01,0
2015-01-11,GROCERY I,2,Guayaquil,B,False,0,1,212.0,10,Sunday,January,2015-01,0
2015-01-11,BEVERAGES,2,Guayaquil,B,False,0,1,114.0,8,Sunday,January,2015-01,0
2015-01-11,PRODUCE,2,Guayaquil,B,False,0,1,111.0,6,Sunday,January,2015-01,0
2015-01-11,CLEANING,2,Guayaquil,B,False,0,1,16.0,2,Sunday,January,2015-01,0
2015-01-11,DAIRY,2,Guayaquil,B,False,0,1,63.0,5,Sunday,January,2015-01,0
2015-01-11,BREAD/BAKERY,2,Guayaquil,B,False,0,1,21.0,3,Sunday,January,2015-01,0
2015-01-11,DELI,2,Guayaquil,B,False,0,1,15.619,2,Sunday,January,2015-01,0
2015-01-11,GROCERY I,3,Cuenca,C,False,0,1,290.0,9,Sunday,January,2015-01,0
2015-01-11,BEVERAGES,3,Cuenca,C,False,0,1,53.0,5,Sunday,January,2015-01,0
2015-01-11,PRODUCE,3,Cuenca,C,False,0,1,118.446,6,Sunday,January,2015-01,0
2015-01-11,CLEANING,3,Cuenca,C,False,0,1,9.0,2,Sunday,January,2015-01,0
2015-01-11,DAIRY,3,Cuenca,C,False,0,1,45.0,4,Sunday,January,2015-01,0
2015-01-11,BREAD/BAKERY,3,Cuenca,C,False,0,1,29.714,4,Sunday,January,2015-01,0
2015-01-11,GROCERY I,4,Ambato,D,False,0,1,291.0,7,Sunday,January,2015-01,0
2015-01-11,BEVERAGES,4,Ambato,D,False,0,1,165.0,5,Sunday,January,2015-01,0
2015-01-11,PRODUCE,4,Ambato,D,False,0,1,150.647,7,Sunday,January,2015-01,0
2015-01-11,CLEANING,4,Ambato,D,False,0,1,50.0,3,Sunday,January,2015-01,0
2015-01-11,DAIRY,4,Ambato,D,False,0,1,119.0,4,Sunday,January,2015-01,0
2015-01-11,GROCERY I,5,Machala,E,False,0,1,380.0,10,Sunday,January,2015-01,0
2015-01-11,BEVERAGES,5,Machala,E,False,0,1,97.0,4,Sunday,January,2015-01,0
2015-01-11,PRODUCE,5,Machala,E,False,0,1,87.0,4,Sunday,January,2015-01,0
2015-01-11,CLEANING,5,Machala,E,False,0,1,79.0,5,Sunday,January,2015-01,0
2015-01-11,DAIRY,5,Machala,E,False,0,1,59.0,3,Sunday,January,2015-01,0
2015-01-11,BREAD/BAKERY,5,Machala,E,False,0,1,47.0,3,Sunday,January,2015-01,0
2015-01-11,GROCERY I,6,Manta,A,False,0,1,179.0,10,Sunday,January,2015-01,0
2015-01-11,BEVERAGES,6,Manta,A,False,0,1,55.0,5,Sunday,January,2015-01,0
2015-01-11,PRODUCE,6,Manta,A,False,0,1,47.0,4,Sunday,January,2015-01,0
2015-01-11,CLEANING,6,Manta,A,False,0,1,6.0,1,Sunday,January,2015-01,0
2015-01-11,DAIRY,6,Manta,A,False,0,1,19.424,3,Sunday,January,2015-01,0
2015-01-11,BREAD/BAKERY,6,Manta,A,False,0,1,7.273,1,Sunday,January,2015-01,0
2015-01-12,GROCERY I,1,Quito,A,False,0,0,170.0,10,Monday,January,2015-01,0
2015-01-12,BEVERAGES,1,Quito,A,False,0,0,49.0,5,Monday,January,2015-01,0
2015-01-12,PRODUCE,1,Quito,A,False,0,0,68.107,6,Monday,January,2015-01,0
2015-01-12,CLEANING,1,Quito,A,False,0,0,20.0,3,Monday,January,2015-01,0
2015-01-12,DAIRY,1,Quito,A,False,0,0,57.375,3,Monday,January,2015-01,0
2015-01-12,BREAD/BAKERY,1,Quito,A,False,0,0,10.0,3,Monday,January,2015-01,0
2015-01-12,EGGS,1,Quito,A,False,0,0,4.0,1,Monday,January,2015-01,0
2015-01-12,GROCERY I,2,Guayaquil,B,False,0,0,180.0,9,Monday,January,2015-01,0
2015-01-12,BEVERAGES,2,Guayaquil,B,False,0,0,74.0,6,Monday,January,2015-01,0
2015-01-12,PRODUCE,2,Guayaquil,B,False,0,0,25.0,3,Monday,January,2015-01,0
2015-01-12,CLEANING,2,Guayaquil,B,False,0,0,39.0,3,Monday,January,2015-01,0
2015-01-12,DAIRY,2,Guayaquil,B,False,0,0,43.0,5,Monday,January,2015-01,0
2015-01-12,BREAD/BAKERY,2,Guayaquil,B,False,0,0,23.0,4,Monday,January,2015-01,0
2015-01-12,DELI,2,Guayaquil,B,False,0,0,1.0,1,Monday,January,2015-01,0
2015-01-12,GROCERY I,3,Cuenca,C,False,0,0,166.0,10,Monday,January,2015-01,0
2015-01-12,BEVERAGES,3,Cuenca,C,False,0,0,94.0,7,Monday,January,2015-01,0
2015-01-12,PRODUCE,3,Cuenca,C,False,0,0,86.688,6,Monday,January,2015-01,0
2015-01-12,CLEANING,3,Cuenca,C,False,0,0,21.0,4,Monday,January,2015-01,0
2015-01-12,DAIRY,3,Cuenca,C,False,0,0,26.597,4,Monday,January,2015-01,0
2015-01-12,BREAD/BAKERY,3,Cuenca,C,False,0,0,22.0,4,Monday,January,2015-01,0
2015-01-12,EGGS,3,Cuenca,C,False,0,0,1.0,1,Monday,January,2015-01,0
2015-01-12,GROCERY I,4,Ambato,D,False,0,0,246.0,6,Monday,January,2015-01,0
2015-01-12,BEVERAGES,4,Ambato,D,False,0,0,105.0,5,Monday,January,2015-01,0
2015-01-12,PRODUCE,4,Ambato,D,False,0,0,63.0,5,Monday,January,2015-01,0
2015-01-12,CLEANING,4,Ambato,D,False,0,0,25.0,2,Monday,January,2015-01,0
2015-01-12,DAIRY,4,Ambato,D,False,0,0,93.72200000000001,4,Monday,January,2015-01,0
2015-01-12,BREAD/BAKERY,4,Ambato,D,False,0,0,31.0,3,Monday,January,2015-01,0
2015-01-12,GROCERY I,5,Machala,E,False,0,0,161.0,9,Monday,January,2015-01,0
2015-01-12,BEVERAGES,5,Machala,E,False,0,0,188.0,12,Monday,January,2015-01,0
2015-01-12,PRODUCE,5,Machala,E,False,0,0,85.0,5,Monday,January,2015-01,0
2015-01-12,CLEANING,5,Machala,E,False,0,0,34.0,2,Monday,January,2015-01,0
2015-01-12,DAIRY,5,Machala,E,False,0,0,61.7,6,Monday,January,2015-01,0
2015-01-12,BREAD/BAKERY,5,Machala,E,False,0,0,51.588,5,Monday,January,2015-01,0
2015-01-12,DELI,5,Machala,E,False,0,0,9.0,2,Monday,January,2015-01,0
2015-01-12,GROCERY I,6,Manta,A,False,0,0,103.0,9,Monday,January,2015-01,0
2015-01-12,BEVERAGES,6,Manta,A,False,0,0,57.0,8,Monday,January,2015-01,0
2015-01-12,PRODUCE,6,Manta,A,False,0,0,56.422,7,Monday,January,2015-01,0
2015-01-12,CLEANING,6,Manta,A,False,0,0,11.0,2,Monday,January,2015-01,0
2015-01-12,DAIRY,6,Manta,A,False,0,0,12.0,2,Monday,January,2015-01,0
2015-01-12,BREAD/BAKERY,6,Manta,A,False,0,0,1.0,1,Monday,January,2015-01,0
2015-01-13,GROCERY I,1,Quito,A,False,0,0,108.0,7,Tuesday,January,2015-01,0
2015-01-13,BEVERAGES,1,Quito,A,False,0,0,64.0,6,Tuesday,January,2015-01,0
2015-01-13,PRODUCE,1,Quito,A,False,0,0,33.0,3,Tuesday,January,2015-01,0
2015-01-13,CLEANING,1,Quito,A,False,0,0,12.0,4,Tuesday,January,2015-01,0
2015-01-13,DAIRY,1,Quito,A,False,0,0,19.539,2,Tuesday,January,2015-01,0
2015-01-13,BREAD/BAKERY,1,Quito,A,False,0,0,16.0,2,Tuesday,January,2015-01,0
2015-01-13,DELI,1,Quito,A,False,0,0,2.0,1,Tuesday,January,2015-01,0
2015-01-13,EGGS,1,Quito,A,False,0,0,1.0,1,Tuesday,January,2015-01,0
2015-01-13,GROCERY I,2,Guayaquil,B,False,0,0,187.0,12,Tuesday,January,2015-01,0
2015-01-13,BEVERAGES,2,Guayaquil,B,False,0,0,108.0,9,Tuesday,January,2015-01,0
2015-01-13,PRODUCE,2,Guayaquil,B,False,0,0,61.0,4,Tuesday,January,2015-01,0
2015-01-13,CLEANING,2,Guayaquil,B,False,0,0,38.0,4,Tuesday,January,2015-01,0
2015-01-13,DAIRY,2,Guayaquil,B,False,0,0,33.0,3,Tuesday,January,2015-01,0
2015-01-13,BREAD/BAKERY,2,Guayaquil,B,False,0,0,22.0,3,Tuesday,January,2015-01,0
2015-01-13,DELI,2,Guayaquil,B,False,0,0,2.0,2,Tuesday,January,2015-01,0
2015-01-13,GROCERY I,3,Cuenca,C,False,0,0,147.0,8,Tuesday,January,2015-01,0
2015-01-13,BEVERAGES,3,Cuenca,C,False,0,0,97.0,8,Tuesday,January,2015-01,0
2015-01-13,PRODUCE,3,Cuenca,C,False,0,0,23.335,3,Tuesday,January,2015-01,0
2015-01-13,CLEANING,3,Cuenca,C,False,0,0,40.0,5,Tuesday,January,2015-01,0
2015-01-13,DAIRY,3,Cuenca,C,False,0,0,50.152,5,Tuesday,January,2015-01,0
2015-01-13,BREAD/BAKERY,3,Cuenca,C,False,0,0,11.0,2,Tuesday,January,2015-01,0
2015-01-13,DELI,3,Cuenca,C,False,0,0,2.799,1,Tuesday,January,2015-01,0
2015-01-13,GROCERY I,4,Ambato,D,False,0,0,273.0,11,Tuesday,January,2015-01,0
2015-01-13,BEVERAGES,4,Ambato,D,False,0,0,87.0,5,Tuesday,January,2015-01,0
2015-01-13,PRODUCE,4,Ambato,D,False,0,0,76.819,6,Tuesday,January,2015-01,0
2015-01-13,CLEANING,4,Ambato,D,False,0,0,48.0,4,Tuesday,January,2015-01,0
2015-01-13,DAIRY,4,Ambato,D,False,0,0,50.277,3,Tuesday,January,2015-01,0
2015-01-13,BREAD/BAKERY,4,Ambato,D,False,0,0,18.064,2,Tuesday,January,2015-01,0
2015-01-13,DELI,4,Ambato,D,False,0,0,2.0,1,Tuesday,January,2015-01,0
2015-01-13,GROCERY I,5,Machala,E,False,0,0,236.0,8,Tuesday,January,2015-01,0
2015-01-13,BEVERAGES,5,Machala,E,False,0,0,98.0,7,Tuesday,January,2015-01,0
2015-01-13,PRODUCE,5,Machala,E,False,0,0,76.794,5,Tuesday,January,2015-01,0
2015-01-13,CLEANING,5,Machala,E,False,0,0,45.0,2,Tuesday,January,2015-01,0
2015-01-13,BREAD/BAKERY,5,Machala,E,False,0,0,14.704,3,Tuesday,January,2015-01,0
2015-01-13,DELI,5,Machala,E,False,0,0,5.311,2,Tuesday,January,2015-01,0
2015-01-13,GROCERY I,6,Manta,A,False,0,0,69.0,7,Tuesday,January,2015-01,0
2015-01-13,BEVERAGES,6,Manta,A,False,0,0,44.0,8,Tuesday,January,2015-01,0
2015-01-13,PRODUCE,6,Manta,A,False,0,0,57.0,5,Tuesday,January,2015-01,0
2015-01-13,CLEANING,6,Manta,A,False,0,0,2.0,2,Tuesday,January,2015-01,0
2015-01-13,DAIRY,6,Manta,A,False,0,0,29.0,4,Tuesday,January,2015-01,0
2015-01-13,BREAD/BAKERY,6,Manta,A,False,0,0,7.0,2,Tuesday,January,2015-01,0
2015-01-13,DELI,6,Manta,A,False,0,0,2.0,1,Tuesday,January,2015-01,0
2015-01-13,EGGS,6,Manta,A,False,0,0,4.0,1,Tuesday,January,2015-01,0
2015-01-14,GROCERY I,1,Quito,A,False,0,0,254.0,11,Wednesday,January,2015-01,0
2015-01-14,BEVERAGES,1,Quito,A,False,0,0,184.0,10,Wednesday,January,2015-01,0
2015-01-14,PRODUCE,1,Quito,A,False,0,0,82.519,4,Wednesday,January,2015-01,0
2015-01-14,CLEANING,1,Quito,A,False,0,0,20.0,3,Wednesday,January,2015-01,0
2015-01-14,DELI,1,Quito,A,False,0,0,6.0,1,Wednesday,January,2015-01,0
2015-01-14,GROCERY I,2,Guayaquil,B,False,0,0,207.0,10,Wednesday,January,2015-01,0
2015-01-14,BEVERAGES,2,Guayaquil,B,False,0,0,72.0,5,Wednesday,January,2015-01,0
2015-01-14,PRODUCE,2,Guayaquil,B,False,0,0,25.476,2,Wednesday,January,2015-01,0
2015-01-14,CLEANING,2,Guayaquil,B,False,0,0,44.0,3,Wednesday,January,2015-01,0
2015-01-14,DAIRY,2,Guayaquil,B,False,0,0,62.269,3,Wednesday,January,2015-01,0
2015-01-14,BREAD/BAKERY,2,Guayaquil,B,False,0,0,33.0,4,Wednesday,January,2015-01,0
2015-01-14,DELI,2,Guayaquil,B,False,0,0,10.0,1,Wednesday,January,2015-01,0
2015-01-14,GROCERY I,3,Cuenca,C,False,0,0,257.0,9,Wednesday,January,2015-01,0
2015-01-14,BEVERAGES,3,Cuenca,C,False,0,0,134.0,5,Wednesday,January,2015-01,0
2015-01-14,PRODUCE,3,Cuenca,C,False,0,0,39.956,3,Wednesday,January,2015-01,0
2015-01-14,CLEANING,3,Cuenca,C,False,0,0,40.0,3,Wednesday,January,2015-01,0
2015-01-14,DAIRY,3,Cuenca,C,False,0,0,50.181,4,Wednesday,January,2015-01,0
2015-01-14,BREAD/BAKERY,3,Cuenca,C,False,0,0,15.0,1,Wednesday,January,2015-01,0
2015-01-14,DELI,3,Cuenca,C,False,0,0,4.0,1,Wednesday,January,2015-01,0
2015-01-14,EGGS,3,Cuenca,C,False,0,0,4.0,1,Wednesday,January,2015-01,0
2015-01-14,GROCERY I,4,Ambato,D,False,0,0,239.0,8,Wednesday,January,2015-01,0
2015-01-14,BEVERAGES,4,Ambato,D,False,0,0,202.0,8,Wednesday,January,2015-01,0
2015-01-14,PRODUCE,4,Ambato,D,False,0,0,108.0,5,Wednesday,January,2015-01,0
2015-01-14,CLEANING,4,Ambato,D,False,0,0,30.0,2,Wednesday,January,2015-01,0
2015-01-14,DAIRY,4,Ambato,D,False,0,0,95.336,3,Wednesday,January,2015-01,0
2015-01-14,BREAD/BAKERY,4,Ambato,D,False,0,0,26.0,2,Wednesday,January,2015-01,0
2015-01-14,GROCERY I,5,Machala,E,False,0,0,390.0,13,Wednesday,January,2015-01,0
2015-01-14,BEVERAGES,5,Machala,E,False,0,0,196.0,9,Wednesday,January,2015-01,0
